CNT,Country,GNI,StudentTeacherRatio,TeacherMasters,ClassSize,ExtraCur,MaterialShortages,StaffShortages,StudentBehaviour,TeacherBehaviour,Attitude,Bullying,Discipline,SocioEcoStatus,ParentEducation,Competitiveness,Cooperation,TeacherFeedback,TeacherEngagment,TeacherInterest,TeacherSupport,TruantDay,TruantClass,PositiveAffect,LearningTime
LBN,Lebanon,-0.9749313841460484,-0.25312757288754156,-0.29156783193136104,-0.0542004836469983,-0.812451592750631,-0.2212810135058107,-0.13210705451904922,-0.3329351710872727,-0.08747876966904372,-1.0543510436006645,NaN,NaN,-0.4623358677999386,-0.9223814703360096,0.1059928878800691,-0.6039756962388487,NaN,NaN,NaN,NaN,4.155339430762879,4.108538286388102,-1.9242526671994986,NaN
MAC,Macao (China),3.221323730862437,NaN,NaN,-0.18634773810198474,2.0482636420931044,-0.37511152452025903,0.7639961852409869,-1.2556572396835628,0.011962451803685383,-1.3840480286418368,0.1861192930769917,-0.055807453056558105,-0.4053374092702132,-1.3227520061215121,0.3864702346272078,0.06986919051361988,-0.9278219448539576,-0.8782506122873331,-1.0746773187514702,-0.8625822395331065,-0.9705195190436943,-0.9869248640314633,-0.8304294669917673,0.6042111944613893
MYS,Malaysia,-0.24051388014019778,-0.3982520732131446,-0.39196835153510207,0.881069980082062,-0.03422479197151551,-0.38779070466153975,0.5453690254119082,0.22344705214533936,0.04774054383534676,0.57914317123603265,1.0966253996438156,-0.27966834437359656,-0.8451235152634945,-0.38388579361843395,1.3123853188990497,2.276972187492561,1.5013097310634527,0.2119736222548256,0.7075927909574512,0.9550865820648039,-0.6927092000748687,-0.6649063473320732,0.8577274848173544,0.6224962904341262
MLT,Malta,0.11670279697829422,-1.2889947694129222,-1.2719049858817542,-1.2435257737418757,0.9884955790631982,-1.2434610059320876,-0.031434366023699145,-0.5743008565348346,0.14752958816698666,0.849677783213441,0.9431429427199561,-1.0216046001271586,0.7144555889189034,-0.3285212044057938,1.185475115399352,-0.5652117824249562,1.214953080558756,-0.5134335041119875,0.6140241147228888,0.6916667792922682,0.19504561019349395,0.02298909794667256,-0.614104456744149,0.550054734548343
MDA,Moldova,-1.1993367325922806,-0.19040426029181182,-0.17513981423544428,-0.2562299761565652,-0.5877033756147435,0.5091452387112564,0.05906178158651425,1.0148985213329,-0.31214874547331156,-0.7237022036693064,-0.29149533360407204,1.4835078302578766,-0.5288807512632558,0.10106095036451113,0.15657083830824645,0.4856376301121911,0.030382959634468354,1.754358025471574,0.9500608865593777,1.1307682702535466,-0.1545434128533814,-0.23414132754365563,0.5741449167992824,-2.0830187609980713
MNE,Montenegro,-0.6451929129597481,-0.3182362392739904,-0.31292323119760285,-0.4441432017108925,0.7810656865648813,0.6694617303650032,-1.757312311120974,-0.12458073788989006,-0.9404918740495306,-0.9037394927778922,-0.6420994656399004,0.9931885978041157,0.23722991679994043,0.48028159704011236,0.7955563872543793,0.2776806431463993,-0.28160243742223406,0.8946505878770058,0.016544948570503704,-0.12531896888727356,0.3414253642643136,0.28643664626510545,1.4145559824706762,-0.21183678752964274
MAR,Morocco,-1.1664461527643541,2.2689250314329175,2.2900083709164667,1.1509366455647467,-0.016791237832775786,1.8641469830829827,2.207485126172656,1.5006102511766128,1.0431548063276728,1.1339996969691428,1.19374514673976,-1.1110901414037073,-3.010838055564632,-2.737481336524446,0.6475099941128275,-0.9198946044490522,-0.776772122156677,-0.5117759598104178,-0.5492254683974411,-0.23927100459804182,2.641172019189722,2.7345088573115497,NaN,0.7737572231718608
MKD,North Macedonia,-0.8641858875102456,-0.46053822584035964,-0.6191285791412051,-0.7432734867741336,0.31242750818075365,0.6806510876822027,-1.6877526128616307,-1.6541639949116658,-1.1418112724217298,0.5944548132660302,NaN,NaN,-0.06738079505207596,0.054993300824979996,0.6282000294976768,1.7502646608908778,NaN,NaN,NaN,NaN,4.155339430762879,4.108538286388102,1.320373940507043,NaN
PAN,Panama,-0.5361127621380175,0.9533868377964471,0.8156444353124116,1.5254512447396547,0.07199309501710441,0.943705525165867,0.7251764980007879,0.525315063530919,0.9641148086314323,0.6241028133104481,0.37651908732540706,-0.859185923982875,-1.3698660479616662,-1.1660050923512317,-0.045541876049869215,-0.7086888533152867,0.37373059248556073,0.4396794540155652,1.2493797448824355,0.7043066683902683,1.630699142384195,1.6699340980619046,1.3984276415870769,-0.5333433884331595
PER,Peru,-0.9457878323997846,0.5243505866264123,0.5194417367003108,-0.5408064356710675,-0.6051593152889893,1.2168364022277964,0.9897406219528956,-0.45907012701690403,0.6009050708968633,0.2647291393451098,-0.7286057074618185,0.27113187501393254,-1.4947241917848686,-0.36828482157532816,0.7402957624891371,0.06458843574761239,0.6847666887400204,0.8120197866015146,0.8396690802343811,0.7943204797305017,-0.05656709240155253,-0.12709701061681272,1.2187283999886598,1.4544966224032625
PHL,Philippines,-1.0694397590946472,2.4566109478805953,2.437708496791207,2.7970001984360673,0.4961794908563323,1.287045030101588,-0.5123287465280315,0.5393632631452454,-0.4458609305376412,-0.21578298989009626,4.662757288966729,-1.134105353487003,-2.1350769190812184,-0.7990409666112888,0.675827457395027,0.6438097532117655,1.1231395086352056,1.4670714350153222,1.0308279939131828,1.176574263548497,-0.10161908319792937,-0.0966226713131601,0.7148066893176863,2.429252296805325
QAT,Qatar,3.6630567080450946,-0.6827980018248072,-0.6730623058361687,0.5887983763989483,-0.20122941324334642,-2.5776964972069107,-1.3126927944532045,-2.2846279330779287,-1.6700313568380176,0.7045491121133047,0.762372531203127,-0.5925350180999535,1.0933548442956982,1.2330596669290383,0.5334459957121928,-0.23830384142695052,0.4824032484584903,0.1132396928785147,-0.028269919807871975,0.8372771684620153,0.30234137414615364,0.20854174661025576,-0.383178412364031,0.6083080985908885
ROU,Romania,-0.3708271900913493,0.36384332402736763,0.3553858587481524,-0.09220259350801822,-0.3204585701503174,0.5368819376304592,-0.8736952420771723,0.5515208271907266,-0.7403861670111245,0.07969458543197251,0.840239754818083,0.7598279671215551,-0.3066000798257134,0.01158119622183991,0.2518268764431845,0.37494414945143295,-0.38541400592340036,0.6468148699235069,0.6547994044024409,0.2398954590269681,0.1729577386014186,0.2436624506723536,0.45688049945268633,-1.1348045249786012
RUS,Russia,-0.4145425177107452,0.2843791003668128,0.28238146906149925,-0.7230153937448867,-0.46265939202843887,0.6017971629822221,0.20592621485697066,1.7573732370137616,1.203566594860809,-1.7744389219554482,1.01035185946307,1.0263505151623178,0.8751728047082301,1.6518811660410637,-0.6552567478927381,-0.2989617944349514,0.4540536332441113,1.0476720471006862,-0.7299265773430734,0.08088407924032243,-0.3506434791021072,-0.2273733289803052,-0.8980963440612679,-0.3081800837617406
SAU,Saudi Arabia,0.8082376462717852,-0.6893366499663117,-0.662238623804855,1.6002042482461736,-1.6694085405898014,0.7608165931694257,1.6392440182879238,-1.9320566332911149,-0.8393585612868485,1.481745545486525,-0.2521164064314036,0.39015787484737396,-0.6799043488266212,-1.1802856665025847,0.6640273323030674,-0.8193530343600993,-0.6039334514056589,0.7297166608647637,0.54690244403899535,1.4219972685660216,0.36993869504970345,0.29452829306829237,-0.195664393700799,-0.38912920661026185
SRB,Serbia,-0.8279646160541747,-0.2683946502024348,-0.2632130794109929,0.2534294656903911,0.7681427762905697,0.3639903202776971,-1.7141615505852354,0.6213016506917127,-0.9136054755127624,-1.4348927545919803,-0.7471460833506692,-0.3637217056981578,0.10290769255022708,-0.025762342776545696,-0.31618208955210597,-0.6209136934823158,0.44367153760229483,0.39200530609488266,-0.4598302829602225,-0.4427340963394886,0.25840613468382695,0.38715925513461374,0.6223081108557125,-8.919181264040395e-4
SGP,Singapore,2.4248720952823963,-0.47229527387007403,-0.46511329570391685,0.9961313689307665,1.629830543738093,-2.7031922437392746,-1.5781098894019039,-1.3318682612460186,-0.0726966578014209,0.06880828454317073,0.6802641970550228,-0.1632037385460219,0.841986182836856,0.6057444481929176,2.1444775083363092,0.8116142266462747,1.4137796690852726,0.1257102334855891,0.8733414630716132,0.3482957157753866,-0.8488075946281503,-0.9335716125257413,NaN,0.6552246842758125
THA,Thailand,-0.7588527647701774,0.8035026481498145,0.795207259713637,0.9243271515827867,1.403599544313783,0.554641240765018,0.2754132090763558,-0.9230012758098888,-1.6434038273059293,-0.861706817779074,0.2059010338472298,0.5947114164996311,-1.41095612700622,-1.4186786919199756,0.5368231658657717,0.8087117702827963,0.1977337681254082,1.1922365045492511,1.1414270732715106,0.6356715701535892,-0.5999184179392941,-0.5991288528353431,1.0905157542966721,2.289909891038593
UKR,Ukraine,-1.1410496290997527,-0.5388089659109123,-0.5227101549806064,NaN,0.47080513355146725,1.490964768837093,-0.15220274544069168,0.6672578591155969,-0.7333956947738312,-1.6349248576424134,-0.4777867194460838,1.228423803598757,0.21336171989976238,0.6345747382653921,-1.0854139451144555,0.1664333966545691,-0.031244787606318547,-0.1319136977433821,-0.9793537105503926,NaN,0.28373879520697587,0.2617934460629552,0.9791162922151146,-1.2999607120439878
ARE,United Arab Emirates,1.6242570951671749,-0.10187861057095532,-0.12264257402891245,0.27687703192389135,-0.033446264171299867,-0.99040129132975,0.23945204776632745,-0.8017562292990402,0.038014903219568914,0.5120597107999005,0.705806496701854,0.50136166940581,0.9880674512596854,1.2266077261704382,0.6877391510447217,0.5357725549692299,1.238486677675055,1.1571850570319884,0.9134469514032943,0.8197105169216253,-0.21892610838471552,-0.17768625622715553,-0.313799531211383,1.0382538879105123
URY,Uruguay,-0.6031429311544245,-0.14505871536421866,-0.14184661369203067,-0.023366124274168475,-0.8860560420327004,0.05642572914919048,1.094549959727522,0.43403010137699827,1.532792047559357,1.262047881800257,-0.05208826703628503,-0.8131435325401662,-1.2706821948595244,-1.545766480562976,-1.1390547702295235,-1.1872789766074363,-1.3680242205271331,-0.7814909182341665,0.005843535410029948,0.41393220489462934,0.9226431551084403,0.8730669098486931,0.42069518800985617,-1.9802611993951114
VNM,Viet Nam,-1.2280639478850264,0.7854687267143047,0.7994157762742361,2.113364548366975,-0.051686651511808505,0.3436047116319969,-0.033916803115521206,-0.9027506918533569,-0.42468283509204097,-2.0682591595728432,-0.02853568165516868,1.6021988923265482,-2.460099469593454,-3.1264362759827145,-1.421322641551944,-0.4279901272010245,0.20840904120203751,1.0713605114397187,0.9989951623123369,0.8209956213340052,-0.924772425899782,-0.9274834297131527,NaN,-2.3035405081734144
